1985.002740,227.86
1985.087671,198.24
1985.164384,194.97
1985.249315,184.88
1985.331507,196.79
1985.416438,205.36
1985.498630,226.72
1985.583562,226.05
1985.668493,202.5
1985.750685,194.79
1985.835616,192.43
1985.917808,219.25
1986.002740,217.47
1986.087671,192.34
1986.164384,196.83
1986.249315,186.07
1986.331507,197.31
1986.416438,215.02
1986.498630,242.67
1986.583562,225.17
1986.668493,206.69
1986.750685,197.75
1986.835616,196.43
1986.917808,213.55
1987.002740,222.75
1987.087671,194.03
1987.164384,201.85
1987.249315,189.5
1987.331507,206.07
1987.416438,225.59
1987.498630,247.91
1987.583562,247.64
1987.668493,213.01
1987.750685,203.01
1987.835616,200.26
1987.917808,220.5
1988.002740,237.9
1988.087671,216.94
1988.167123,214.01
1988.252055,196
1988.334247,208.37
1988.419178,232.75
1988.501370,257.46
1988.586301,267.69
1988.671233,220.18
1988.753425,210.61
1988.838356,209.59
1988.920548,232.75
1989.002740,232.75
1989.087671,219.82
1989.164384,226.74
1989.249315,208.04
1989.331507,220.12
1989.416438,235.69
1989.498630,257.05
1989.583562,258.69
1989.668493,227.15
1989.750685,219.91
1989.835616,219.3
1989.917808,259.04
1990.002740,237.29
1990.087671,212.88
1990.164384,226.03
1990.249315,211.07
1990.331507,222.91
1990.416438,249.18
1990.498630,266.38
1990.583562,268.53
1990.668493,238.02
1990.750685,224.69
1990.835616,213.75
1990.917808,237.43
1991.002740,248.46
1991.087671,210.82
1991.164384,221.4
1991.249315,209
1991.331507,234.37
1991.416438,248.43
1991.498630,271.98
1991.583562,268.11
1991.668493,233.88
1991.750685,223.43
1991.835616,221.38
1991.917808,233.76
1992.002740,243.97
1992.087671,217.76
1992.167123,224.66
1992.252055,210.84
1992.334247,220.35
1992.419178,236.84
1992.501370,266.15
1992.586301,255.2
1992.671233,234.76
1992.753425,221.29
1992.838356,221.26
1992.920548,244.13
1993.002740,245.78
1993.087671,224.62
1993.164384,234.8
1993.249315,211.37
1993.331507,222.39
1993.416438,249.63
1993.498630,282.29
1993.583562,279.13
1993.668493,236.6
1993.750685,223.62
1993.835616,225.86
1993.917808,246.41
1994.002740,261.7
1994.087671,225.01
1994.164384,231.54
1994.249315,214.82
1994.331507,227.7
1994.416438,263.86
1994.498630,278.15
1994.583562,274.64
1994.668493,237.66
1994.750685,227.97
1994.835616,224.75
1994.917808,242.91
1995.002740,253.08
1995.087671,228.13
1995.164384,233.68
1995.249315,217.38
1995.331507,236.38
1995.416438,256.08
1995.498630,292.83
1995.583562,304.71
1995.668493,245.57
1995.750685,234.41
1995.835616,234.12
1995.917808,258.17
1996.002740,268.66
1996.087671,245.31
1996.167123,247.47
1996.252055,226.25
1996.334247,251.67
1996.419178,268.79
1996.501370,288.94
1996.586301,290.16
1996.671233,250.69
1996.753425,240.8
