1869,5.61
1870,5.16
1871,4.63
1872,5.05
1873,4.95
1874,4.71
1875,4.46
1876,4.65
1877,4.89
1878,5.06
1879,5.1
1880,5.31
1881,4.41
1882,4.41
1883,4.01
1884,3.89
1885,3.53
1886,3.38
1887,3.29
1888,3.15
1889,3.08
1890,3
1891,2.96
1892,2.86
1893,2.93
1894,2.57
1895,2.73
1896,2.63
1897,2.72
1898,2.51
1899,2.49
1900,2.49
1901,2.44
1902,2.31
1903,2.29
1904,2.14
1905,2.13
1906,2.28
1907,2.28
1908,2.06
1909,2.19
1910,2.17
1911,2.07
1912,2.12
1913,2.15
1914,1.88
1915,1.87
1916,2.09
1917,2.15
1918,2.47
1919,2.25
1920,2.18
1921,1.88
1922,1.87
1923,2.02
1924,1.95
1925,1.87
1926,1.94
1927,1.86
1928,1.83
1929,1.94
1930,1.68
1931,1.45
1932,1.24
1933,1.32
1934,1.47
1935,1.49
1936,1.57
1937,1.64
1938,1.51
1939,1.5
1940,1.48
1941,1.58
1942,1.82
1943,1.75
1944,1.61
1945,1.37
1946,1.16
1947,1.2
1948,1.33
1949,1.3
1950,1.41
1951,1.57
1952,1.56
1953,1.57
1954,1.51
1955,1.59
1956,1.66
1957,1.68
1958,1.61
1959,1.68
1960,1.72
1961,1.69
1962,1.71
1963,1.69
1964,1.71
1965,1.72
1966,1.76
1967,1.72
1968,1.72
1969,1.73
1970,1.73
