1956.002740,93.2
1956.087671,96
1956.167123,95.2
1956.252055,77.1
1956.334247,70.9
1956.419178,64.8
1956.501370,70.1
1956.586301,77.3
1956.671233,79.5
1956.753425,100.6
1956.838356,100.7
1956.920548,107.1
1957.002740,95.9
1957.087671,82.8
1957.164384,83.3
1957.249315,80
1957.331507,80.4
1957.416438,67.5
1957.498630,75.7
1957.583562,71.1
1957.668493,89.3
1957.750685,101.1
1957.835616,105.2
1957.917808,114.1
1958.002740,96.3
1958.087671,84.4
1958.164384,91.2
1958.249315,81.9
1958.331507,80.5
1958.416438,70.4
1958.498630,74.8
1958.583562,75.9
1958.668493,86.3
1958.750685,98.7
1958.835616,100.9
1958.917808,113.8
1959.002740,89.8
1959.087671,84.4
1959.164384,87.2
1959.249315,85.6
1959.331507,72
1959.416438,69.2
1959.498630,77.5
1959.583562,78.1
1959.668493,94.3
1959.750685,97.7
1959.835616,100.2
1959.917808,116.4
1960.002740,97.1
1960.087671,93
1960.167123,96
1960.252055,80.5
1960.334247,76.1
1960.419178,69.9
1960.501370,73.6
1960.586301,92.6
1960.671233,94.2
1960.753425,93.5
1960.838356,108.5
1960.920548,109.4
1961.002740,105.1
1961.087671,92.5
1961.164384,97.1
1961.249315,81.4
1961.331507,79.1
1961.416438,72.1
1961.498630,78.7
1961.583562,87.1
1961.668493,91.4
1961.750685,109.9
1961.835616,116.3
1961.917808,113
1962.002740,100
1962.087671,84.8
1962.164384,94.3
1962.249315,87.1
1962.331507,90.3
1962.416438,72.4
1962.498630,84.9
1962.583562,92.7
1962.668493,92.2
1962.750685,114.9
1962.835616,112.5
1962.917808,118.3
1963.002740,106
1963.087671,91.2
1963.164384,96.6
1963.249315,96.3
1963.331507,88.2
1963.416438,70.2
1963.498630,86.5
1963.583562,88.2
1963.668493,102.8
1963.750685,119.1
1963.835616,119.2
1963.917808,125.1
1964.002740,106.1
1964.087671,102.1
1964.167123,105.2
1964.252055,101
1964.334247,84.3
1964.419178,87.5
1964.501370,92.7
1964.586301,94.4
1964.671233,113
1964.753425,113.9
1964.838356,122.9
1964.920548,132.7
1965.002740,106.9
1965.087671,96.6
1965.164384,127.3
1965.249315,98.2
1965.331507,100.2
1965.416438,89.4
1965.498630,95.3
1965.583562,104.2
1965.668493,106.4
1965.750685,116.2
1965.835616,135.9
1965.917808,134
1966.002740,104.6
1966.087671,107.1
1966.164384,123.5
1966.249315,98.8
1966.331507,98.6
1966.416438,90.6
1966.498630,89.1
1966.583562,105.2
1966.668493,114
1966.750685,122.1
1966.835616,138
1966.917808,142.2
1967.002740,116.4
1967.087671,112.6
1967.164384,123.8
1967.249315,103.6
1967.331507,113.9
1967.416438,98.6
1967.498630,95
1967.583562,116
1967.668493,113.9
1967.750685,127.5
1967.835616,131.4
1967.917808,145.9
1968.002740,131.5
1968.087671,131
1968.167123,130.5
1968.252055,118.9
1968.334247,114.3
1968.419178,85.7
1968.501370,104.6
1968.586301,105.1
1968.671233,117.3
1968.753425,142.5
1968.838356,140
1968.920548,159.8
1969.002740,131.2
1969.087671,125.4
1969.164384,126.5
