1956.002740,77
1956.087671,82
1956.167123,80
1956.252055,78
1956.334247,74
1956.419178,68
1956.501370,59
1956.586301,67
1956.671233,68
1956.753425,70
1956.838356,64
1956.920548,61
1957.002740,72
1957.087671,83
1957.164384,90
1957.249315,87
1957.331507,89
1957.416438,80
1957.498630,82
1957.583562,89
1957.668493,74
1957.750685,73
1957.835616,83
1957.917808,78
1958.002740,80
1958.087671,83
1958.164384,88
1958.249315,91
1958.331507,99
1958.416438,84
1958.498630,81
1958.583562,97
1958.668493,82
1958.750685,77
1958.835616,82
1958.917808,68
1959.002740,81
1959.087671,79
1959.164384,94
1959.249315,91
1959.331507,91
1959.416438,78
1959.498630,74
1959.583562,84
1959.668493,83
1959.750685,86
1959.835616,75
1959.917808,85
1960.002740,89
1960.087671,91
1960.167123,104
1960.252055,109
1960.334247,107
1960.419178,100
1960.501370,79
1960.586301,90
1960.671233,97
1960.753425,87
1960.838356,74
1960.920548,92
1961.002740,92
1961.087671,97
1961.164384,108
1961.249315,113
1961.331507,112
1961.416438,99
1961.498630,86
1961.583562,93
1961.668493,96
1961.750685,85
1961.835616,74
1961.917808,86
1962.002740,89
1962.087671,106
1962.164384,113
1962.249315,115
1962.331507,109
1962.416438,103
1962.498630,100
1962.583562,99
1962.668493,103
1962.750685,103
1962.835616,101
1962.917808,103
1963.002740,107
1963.087671,111
1963.164384,121
1963.249315,120
1963.331507,110
1963.416438,103
1963.498630,93
1963.583562,110
1963.668493,115
1963.750685,118
1963.835616,118
1963.917808,121
1964.002740,123
1964.087671,123
1964.167123,134
1964.252055,131
1964.334247,142
1964.419178,143
1964.501370,126
1964.586301,124
1964.671233,124
1964.753425,139
1964.838356,127
1964.920548,141
1965.002740,135
1965.087671,136
1965.164384,167
1965.249315,151
1965.331507,154
1965.416438,137
1965.498630,130
1965.583562,134
1965.668493,141
1965.750685,149
1965.835616,125
1965.917808,151
1966.002740,156
1966.087671,151
1966.164384,162
1966.249315,172
1966.331507,164
1966.416438,170
1966.498630,160
1966.583562,155
1966.668493,153
1966.750685,169
1966.835616,162
1966.917808,160
1967.002740,190
1967.087671,167
1967.164384,198
1967.249315,181
1967.331507,175
1967.416438,154
1967.498630,140
1967.583562,160
1967.668493,177
1967.750685,164
1967.835616,156
1967.917808,165
1968.002740,167
1968.087671,168
1968.167123,159
1968.252055,174
1968.334247,168
1968.419178,128
1968.501370,121
1968.586301,152
1968.671233,177
1968.753425,168
1968.838356,142
1968.920548,167
1969.002740,160
1969.087671,170
