1931.002740,956
1931.087671,927
1931.164384,1585
1931.249315,1536
1931.331507,1448
1931.416438,1272
1931.498630,303
1931.583562,68
1931.668493,62
1931.750685,116
1931.835616,275
1931.917808,565
1932.002740,922
1932.087671,928
1932.167123,925
1932.252055,1121
1932.334247,1282
1932.419178,1142
1932.501370,411
1932.586301,114
1932.671233,82
1932.753425,220
1932.838356,646
1932.920548,1069
1933.002740,1320
1933.087671,1473
1933.164384,2305
1933.249315,2094
1933.331507,1694
1933.416438,1043
1933.498630,390
1933.583562,127
1933.668493,56
1933.750685,148
1933.835616,426
1933.917808,890
1934.002740,1500
1934.087671,1442
1934.164384,1799
1934.249315,1556
1934.331507,1926
1934.416438,1635
1934.498630,379
1934.583562,90
1934.668493,68
1934.750685,210
1934.835616,667
1934.917808,905
1935.002740,1124
1935.087671,1192
1935.164384,1850
1935.249315,1941
1935.331507,1505
1935.416438,1016
1935.498630,429
1935.583562,58
1935.668493,78
1935.750685,251
1935.835616,605
1935.917808,817
1936.002740,970
1936.087671,860
1936.167123,977
1936.252055,1143
1936.334247,920
1936.419178,940
1936.501370,426
1936.586301,193
1936.671233,99
1936.753425,186
1936.838356,525
1936.920548,1085
1937.002740,1220
1937.087671,1157
1937.164384,1974
1937.249315,2301
1937.331507,2277
1937.416438,1746
1937.498630,413
1937.583562,129
1937.668493,78
1937.750685,160
1937.835616,448
1937.917808,820
1938.002740,1154
1938.087671,1277
1938.164384,1841
1938.249315,1981
1938.331507,1304
1938.416438,1288
1938.498630,387
1938.583562,114
1938.668493,97
1938.750685,278
1938.835616,604
1938.917808,787
1939.002740,1010
1939.087671,968
1939.164384,1195
1939.249315,1200
1939.331507,1218
1939.416438,1183
1939.498630,334
1939.583562,145
1939.668493,66
1939.750685,252
1939.835616,536
1939.917808,996
1940.002740,1624
1940.087671,1626
1940.167123,1603
1940.252055,1740
1940.334247,1900
1940.419178,1424
1940.501370,711
1940.586301,191
1940.671233,135
1940.753425,302
1940.838356,612
1940.920548,1178
1941.002740,1409
1941.087671,1218
1941.164384,1543
1941.249315,1477
1941.331507,987
1941.416438,935
1941.498630,495
1941.583562,126
1941.668493,109
1941.750685,197
1941.835616,397
1941.917808,880
1942.002740,1097
1942.087671,1164
1942.164384,1652
1942.249315,1800
1942.331507,1941
1942.416438,1419
1942.498630,444
1942.583562,136
1942.668493,70
1942.750685,171
1942.835616,424
1942.917808,660
1943.002740,1050
1943.087671,1177
1943.164384,1559
1943.249315,1513
1943.331507,1371
1943.416438,1042
1943.498630,205
1943.583562,67
1943.668493,83
1943.750685,143
1943.835616,469
1943.917808,611
1944.002740,745
1944.087671,1039
1944.167123,1389
1944.252055,1284
1944.334247,1288
1944.419178,871
1944.501370,299
1944.586301,87
1944.671233,89
1944.753425,155
1944.838356,446
1944.920548,749
1945.002740,1037
1945.087671,1080
1945.164384,1289
1945.249315,1211
1945.331507,1076
1945.416438,1080
1945.498630,372
1945.583562,132
1945.668493,78
1945.750685,133
1945.835616,203
1945.917808,214
1946.002740,347
1946.087671,407
1946.164384,780
1946.249315,1182
1946.331507,1082
1946.416438,899
1946.498630,479
1946.583562,123
1946.668493,86
1946.750685,180
1946.835616,326
1946.917808,695
1947.002740,1235
1947.087671,1399
1947.164384,1854
1947.249315,2406
1947.331507,2026
1947.416438,1378
1947.498630,522
1947.583562,136
1947.668493,76
1947.750685,109
1947.835616,259
1947.917808,521
1948.002740,996
1948.087671,1174
1948.167123,1751
1948.252055,1554
1948.334247,1428
1948.419178,1308
1948.501370,438
1948.586301,150
1948.671233,88
1948.753425,151
1948.838356,395
1948.920548,781
1949.002740,1389
1949.087671,2059
1949.164384,3058
1949.249315,2589
1949.331507,1488
1949.416438,1048
1949.498630,253
1949.583562,82
1949.668493,79
1949.750685,125
1949.835616,226
1949.917808,470
1950.002740,936
1950.087671,1026
1950.164384,1244
1950.249315,935
1950.331507,1079
1950.416438,884
1950.498630,349
1950.583562,144
1950.668493,79
1950.750685,260
1950.835616,445
1950.917808,592
1951.002740,1427
1951.087671,1545
1951.164384,1951
1951.249315,2200
1951.331507,1964
1951.416438,1284
1951.498630,523
1951.583562,142
1951.668493,93
1951.750685,148
1951.835616,198
1951.917808,374
1952.002740,915
1952.087671,963
1952.167123,1154
1952.252055,1393
1952.334247,1227
1952.419178,1158
1952.501370,478
1952.586301,84
1952.671233,44
1952.753425,113
1952.838356,331
1952.920548,1052
1953.002740,1747
1953.087671,1796
1953.164384,2625
1953.249315,2411
1953.331507,1877
1953.416438,1052
1953.498630,543
1953.583562,110
1953.668493,67
1953.750685,124
1953.835616,160
1953.917808,430
1954.002740,726
1954.087671,1101
1954.164384,1769
1954.249315,1599
1954.331507,1035
1954.416438,988
1954.498630,424
1954.583562,147
1954.668493,76
1954.750685,105
1954.835616,281
1954.917808,524
1955.002740,1044
1955.087671,1247
1955.164384,2023
1955.249315,1903
1955.331507,1653
1955.416438,1247
1955.498630,372
1955.583562,107
1955.668493,75
1955.750685,94
1955.835616,224
1955.917808,487
1956.002740,989
1956.087671,1639
1956.167123,1991
1956.252055,1905
1956.334247,1846
1956.419178,1381
1956.501370,451
1956.586301,176
1956.671233,83
1956.753425,150
1956.838356,272
1956.920548,550
1957.002740,798
1957.087671,902
1957.164384,1316
1957.249315,1443
1957.331507,1102
1957.416438,705
1957.498630,272
1957.583562,119
1957.668493,106
1957.750685,72
1957.835616,115
1957.917808,337
1958.002740,677
1958.087671,885
1958.164384,1142
1958.249315,1590
1958.331507,1355
1958.416438,1198
1958.498630,565
1958.583562,136
1958.668493,89
1958.750685,115
1958.835616,174
1958.917808,477
1959.002740,741
1959.087671,1034
1959.164384,1401
1959.249315,1316
1959.331507,1056
1959.416438,882
1959.498630,506
1959.583562,136
1959.668493,80
1959.750685,62
1959.835616,149
1959.917808,368
1960.002740,683
1960.087671,993
1960.167123,1205
1960.252055,1485
1960.334247,1349
1960.419178,1067
1960.501370,369
